index,store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday,year,month,day,sales
671130,652,2,783,1,1,0,0,2015,5,19,16574
478793,853,7,0,0,0,0,0,2015,7,19,0
206898,228,1,571,1,0,0,0,2015,6,8,27781
233260,451,6,416,1,0,0,0,2014,9,13,19943
214090,389,3,605,1,0,0,1,2014,12,24,24846
209624,661,5,564,1,0,0,0,2015,7,24,16232
692165,347,6,0,0,0,1,0,2014,11,1,226
60194,902,1,626,1,0,0,0,2013,7,22,18251
557885,78,2,584,1,1,0,0,2013,1,22,27195
235034,942,4,410,1,0,0,1,2014,10,30,18394
217124,1062,3,660,1,0,0,0,2014,5,28,21001
165462,361,5,627,1,0,0,0,2014,12,12,22814
651239,560,6,1777,1,0,0,0,2014,4,5,22248
54374,495,2,373,1,1,0,0,2015,1,13,24395
214186,559,1,1101,1,1,0,0,2014,2,17,24433
359318,600,1,734,1,1,0,0,2015,4,27,21895
554251,776,1,630,1,1,0,0,2013,5,27,28556
551122,536,2,835,1,0,0,0,2015,3,10,22285
293660,994,7,0,0,0,0,0,2015,2,1,61
434956,612,2,307,1,0,0,0,2015,6,23,15250
9024,663,1,373,1,1,0,0,2013,3,18,17383
478442,557,7,0,0,0,0,0,2015,3,1,0
188138,29,3,471,1,0,0,0,2013,6,12,25890
659606,99,5,498,1,0,0,0,2013,11,29,28612
565876,69,6,1015,1,0,0,0,2014,11,22,23144
644327,801,6,397,1,0,0,0,2014,7,12,23899
688271,16,5,901,1,1,0,0,2013,9,27,22574
278458,688,1,338,1,0,0,0,2015,4,20,18799
92398,981,1,668,1,0,0,0,2014,6,23,19191
165200,624,6,543,1,0,0,0,2013,11,2,21080
169095,921,7,0,0,0,0,0,2014,6,29,0
436454,23,5,410,1,0,0,0,2014,11,21,24598
642637,47,7,0,0,0,0,0,2015,7,12,28
110018,210,1,389,1,1,0,1,2014,9,1,26947
246847,1002,3,518,1,0,0,1,2014,12,24,23980
362162,701,1,816,1,1,0,0,2013,4,8,21336
37229,927,1,1117,1,1,0,0,2013,5,27,19744
162244,538,3,645,1,1,0,0,2013,2,6,23769
479608,88,3,744,1,1,0,0,2014,5,7,24416
478949,1068,3,308,1,1,0,0,2014,2,5,21367
539951,1064,3,1119,1,1,0,0,2013,2,20,21057
316185,504,4,842,1,0,0,0,2013,5,23,23508
149599,986,5,724,1,0,0,0,2015,5,29,22464
415612,497,1,1483,1,1,0,0,2014,6,2,27426
87625,1110,2,487,1,0,0,0,2013,5,7,20253
343151,552,5,607,1,0,0,0,2013,12,13,23086
198348,382,2,742,1,1,0,0,2015,6,30,26816
394942,938,2,1022,1,1,0,0,2015,4,28,20413
108925,1093,6,815,1,0,0,0,2014,5,17,19102
252359,630,4,918,1,1,0,0,2014,1,9,18771
566425,13,7,0,0,0,0,0,2014,6,1,47
623511,922,2,696,1,1,0,1,2014,7,29,21174
119251,575,5,410,1,0,0,0,2014,3,14,17900
538981,26,4,844,1,1,0,0,2014,12,18,28491
111814,833,1,427,1,0,0,0,2014,11,17,19654
257338,665,4,1234,1,0,0,1,2013,1,3,15508
122596,139,5,0,0,1,1,0,2015,5,1,145
246607,1046,3,559,1,0,0,0,2014,9,24,19532
17916,657,2,599,1,0,0,1,2015,7,21,16304
551538,829,4,651,1,0,0,0,2014,1,30,24277
47122,1014,5,1418,1,0,0,0,2013,2,15,22851
403559,777,1,260,1,0,0,0,2013,5,6,23495
316759,221,4,507,1,0,0,0,2015,3,26,26049
636385,1045,2,898,1,0,0,1,2014,10,14,20648
69559,681,4,704,1,1,0,0,2014,12,18,21131
361401,1024,1,844,1,1,0,0,2014,11,3,26097
155595,638,5,470,1,0,0,0,2015,3,13,22104
701675,326,5,354,1,0,0,0,2013,1,18,19563
75085,751,2,511,1,0,0,1,2014,12,30,21441
350581,741,2,774,1,0,0,0,2013,9,17,14560
33622,224,7,0,0,0,0,0,2013,7,14,0
669238,612,5,0,0,1,2,1,2015,4,3,3
270345,842,7,0,0,0,0,0,2014,3,2,0
327273,506,3,989,1,1,0,0,2015,5,6,25358
388684,973,4,0,0,1,1,0,2013,5,30,0
396895,800,5,505,1,1,0,0,2015,3,6,25708
306164,340,3,633,1,0,0,0,2014,1,29,20858
361419,1113,6,556,1,0,0,0,2015,5,23,23138
276187,83,4,292,1,0,0,0,2013,9,19,24936
114045,737,1,0,0,0,1,0,2013,5,20,366
623762,241,6,709,1,0,0,0,2015,6,20,23466
548830,535,4,1234,1,1,0,0,2014,10,2,22805
453369,837,2,620,1,1,0,0,2014,4,29,22603
401478,472,4,655,1,0,0,0,2014,5,15,20561
486656,829,2,903,1,1,0,0,2013,3,19,23959
41068,963,1,1603,1,1,0,0,2013,10,7,22853
35366,310,3,798,1,1,0,0,2013,11,20,24580
379886,587,3,650,1,0,0,0,2013,10,2,18541
614393,109,7,0,0,0,0,0,2014,12,14,0
514090,641,6,358,1,0,0,0,2014,11,22,19004
432374,536,4,776,1,0,0,0,2014,1,30,22791
66587,166,5,627,1,0,0,0,2015,3,27,25297
288232,1055,3,0,0,1,1,0,2013,5,1,115
169723,651,6,1027,1,0,0,0,2013,11,9,16458
580609,406,2,532,1,1,0,1,2015,7,28,21046
657543,471,6,553,1,0,0,0,2013,9,14,19246
374394,310,7,189,1,0,0,0,2013,2,3,27356
577527,745,3,842,1,1,0,1,2015,2,18,16123
319924,423,3,1868,1,1,0,0,2015,4,15,18417
340878,751,2,641,1,0,0,0,2013,12,10,19249
224854,710,5,350,1,0,0,0,2015,1,23,14815
525707,325,7,0,0,0,0,0,2013,1,6,8
261014,444,7,0,0,0,0,0,2013,2,17,0
139818,661,6,519,1,0,0,0,2013,2,23,16581
516456,458,1,812,1,1,0,0,2014,7,14,23133
489505,728,6,472,1,0,0,0,2015,1,17,16148
460186,511,6,1109,1,0,0,0,2013,11,30,27632
261675,1106,1,651,1,0,0,0,2013,2,11,19073
220309,1041,4,802,1,1,0,0,2013,12,5,24419
705615,928,7,0,0,0,0,0,2014,6,8,0
97328,964,2,1542,1,1,0,1,2014,9,2,21796
451856,48,5,363,1,1,0,1,2014,7,18,23264
109169,205,3,691,1,0,0,0,2013,8,21,24296
88104,861,6,409,1,0,0,0,2014,8,16,19904
425685,769,6,3679,1,0,0,0,2015,4,4,13792
514523,245,1,1055,1,1,0,0,2013,2,4,25114
56954,663,6,896,1,0,0,0,2015,4,4,18063
681834,811,1,786,1,1,0,1,2014,7,14,26449
102598,281,2,543,1,1,0,0,2015,3,3,22271
356079,304,6,1111,1,0,0,0,2014,10,4,20449
555112,1096,2,823,1,1,0,0,2014,9,30,18695
232662,954,5,875,1,1,0,0,2014,5,23,20796
101593,130,5,565,1,1,0,0,2015,7,17,23304
163314,722,6,1531,1,0,0,0,2015,5,23,12715
708604,557,4,717,1,1,0,0,2014,7,3,21968
688554,314,3,603,1,1,0,0,2014,2,19,21711
344464,523,7,0,0,0,0,0,2015,1,18,113
151794,857,2,692,1,0,0,1,2013,8,6,19658
105124,372,5,700,1,0,0,1,2013,8,23,20528
500882,562,6,3198,1,0,0,1,2014,4,19,18695
138396,170,6,475,1,0,0,0,2014,8,30,24837
321722,151,2,777,1,1,0,1,2014,4,15,27328
383959,781,3,731,1,0,0,0,2013,5,8,23925
633502,968,5,771,1,0,0,1,2013,7,26,20323
114429,220,4,0,0,0,1,0,2013,5,9,0
103912,49,4,447,1,0,0,0,2014,10,16,29596
342288,99,6,526,1,0,0,0,2014,1,25,25859
366394,728,7,0,0,0,0,0,2014,8,31,69
29439,79,4,549,1,1,0,0,2015,2,19,28180
47490,684,5,583,1,0,0,0,2015,2,27,20019
127746,214,1,906,1,1,0,0,2013,3,18,26794
286620,281,3,445,1,0,0,1,2014,4,23,20815
153585,644,1,914,1,0,0,0,2013,6,10,18867
624321,310,1,941,1,1,0,0,2013,4,22,25284
473734,798,7,0,0,0,0,0,2015,4,26,54
319903,1040,5,899,1,0,0,0,2013,6,14,21259
122188,835,7,0,0,0,0,0,2015,2,8,21
385197,550,1,466,1,0,0,0,2014,3,24,20478
577384,539,6,1165,1,0,0,0,2014,1,18,24395
473967,355,3,1210,1,0,0,0,2014,5,28,21000
86918,97,3,759,1,1,0,0,2014,1,8,27137
76243,554,5,432,1,1,0,0,2013,3,22,22660
673562,708,7,0,0,0,0,0,2013,7,7,0
659901,1039,5,1026,1,1,0,0,2015,5,22,21746
166918,446,4,624,1,1,0,0,2015,3,19,20508
597227,661,7,0,0,0,0,0,2013,9,8,0
201121,96,2,544,1,0,0,0,2015,3,10,27213
254226,633,1,485,1,0,0,0,2013,12,9,20508
227522,506,2,879,1,1,0,0,2015,5,19,25399
71334,983,1,916,1,0,0,0,2015,2,9,19503
395801,164,6,382,1,0,0,0,2013,10,5,21770
453462,244,6,530,1,0,0,0,2014,1,25,23442
662362,514,4,0,0,1,1,1,2015,6,4,69
346198,615,4,1098,1,0,0,1,2015,4,9,17332
555634,1069,1,850,1,1,0,0,2015,4,27,22727
411735,506,3,1320,1,1,0,1,2013,7,31,27673
253562,338,6,502,1,0,0,0,2014,3,22,21305
290066,77,3,572,1,0,0,0,2013,10,30,26032
228648,905,1,1441,1,0,0,0,2013,6,10,18367
615231,968,5,921,1,0,0,0,2013,12,13,23782
564071,576,3,710,1,0,0,0,2013,4,17,17654
557059,352,6,584,1,0,0,0,2015,2,21,14229
650896,537,7,0,0,0,0,0,2014,8,24,0
432395,1103,4,525,1,1,0,1,2014,4,17,19622
161923,1011,1,941,1,0,0,0,2014,3,10,21641
375452,613,6,1173,1,0,0,0,2013,11,9,15380
366479,523,1,1777,1,1,0,0,2014,5,19,25882
90919,178,5,1086,1,1,0,0,2014,5,9,25608
679203,660,7,0,0,0,0,0,2013,1,27,0
471591,141,3,544,1,1,0,1,2014,8,20,23372
194996,999,6,408,1,0,0,0,2015,7,25,22725
204102,481,1,627,1,1,0,0,2015,6,29,25998
229587,310,6,587,1,0,0,0,2013,7,6,21539
130155,1019,3,591,1,0,0,0,2015,3,11,22420
48232,558,6,382,1,0,0,0,2013,7,20,21127
582615,113,4,683,1,1,0,1,2013,8,29,23989
637733,203,5,873,1,0,0,0,2015,5,29,26381
510369,846,2,836,1,0,0,0,2014,1,28,20489
129880,693,5,445,1,0,0,0,2014,1,31,20050
1452,591,1,668,1,1,0,0,2013,5,13,21278
4303,983,7,0,0,0,0,0,2014,11,9,105
223476,442,3,422,1,0,0,0,2015,7,8,19816
603751,764,1,389,1,0,0,0,2014,5,26,11272
526462,292,4,739,1,0,0,0,2013,6,13,20637
236447,357,5,1048,1,1,0,0,2013,6,21,20095
240318,1053,3,1068,1,1,0,0,2014,1,22,20169
446916,424,3,768,1,1,0,0,2013,9,11,17729
249940,75,1,647,1,1,0,0,2014,1,20,28454
637958,157,1,1238,1,1,0,0,2013,3,18,26732
44322,939,4,496,1,0,0,0,2014,5,15,19618
460369,225,1,807,1,1,0,1,2013,3,25,28225
119654,190,1,629,1,0,0,0,2015,2,9,26775
260473,55,2,371,1,1,0,0,2013,5,28,32947
705524,407,4,307,1,1,0,0,2013,7,18,19625
348623,890,5,456,1,0,0,0,2015,3,27,20594
624408,750,6,507,1,0,0,0,2015,2,14,17687
284335,840,4,1210,1,1,0,1,2014,4,17,24796
628775,257,3,591,1,0,0,0,2015,7,8,22767
179144,501,7,0,0,0,0,0,2015,2,22,218
19070,995,4,706,1,0,0,0,2013,3,14,22904
80218,131,2,501,1,1,0,0,2014,5,20,24549
254193,81,6,825,1,0,0,0,2013,12,21,29027
439162,709,6,432,1,0,0,0,2013,11,23,15355
571802,419,4,720,1,0,0,1,2013,7,11,20903
161613,33,2,641,1,0,0,0,2014,5,27,27132
704416,366,1,827,1,1,0,0,2013,5,27,25367
256328,685,3,487,1,0,0,0,2014,5,14,19010
695835,271,7,0,0,0,0,0,2013,1,20,8
252933,219,7,0,0,0,0,0,2015,1,4,0
402988,76,3,1018,1,0,0,0,2013,5,8,28003
282484,372,1,789,1,1,0,1,2014,7,28,23822
96690,440,4,553,1,1,0,0,2015,2,19,20592
642650,526,4,1418,1,0,0,0,2013,7,11,23073
679673,860,5,786,1,1,0,0,2014,1,24,20660
93845,923,1,697,1,1,0,0,2013,12,2,21905
678993,101,4,697,1,1,0,1,2013,7,18,22808
502252,657,5,746,1,1,0,0,2013,5,17,16797
61371,975,2,663,1,0,0,0,2013,3,12,20262
390321,979,6,615,1,0,0,0,2014,11,8,20554
179960,261,4,881,1,0,0,1,2013,4,4,21810
115158,330,6,422,1,0,0,0,2014,8,2,18760
560267,791,4,739,1,1,0,0,2014,5,22,24914
172694,553,7,0,0,0,0,0,2014,9,28,0
561960,1004,1,618,1,1,0,0,2014,2,17,23081
50052,54,2,544,1,0,0,0,2013,7,9,29171
529077,831,7,0,0,0,0,0,2015,6,21,49
342799,990,2,533,1,0,0,1,2014,4,22,19499
288459,200,6,786,1,0,0,0,2015,4,25,22821
97901,1035,4,596,1,0,0,0,2014,10,16,23637
321655,991,3,444,1,1,0,1,2013,8,14,21362
273883,465,3,467,1,0,0,0,2014,2,26,20946
122578,915,7,0,0,0,0,0,2013,10,13,52
593684,35,7,0,0,0,0,0,2015,7,5,50
146635,422,2,458,1,1,0,0,2015,4,28,17896
352927,316,1,776,1,0,0,1,2013,7,22,21495
252075,322,5,606,1,1,0,1,2013,7,19,21539
603036,561,5,795,1,1,0,0,2015,5,8,21993
280917,20,7,0,0,0,0,0,2013,7,14,0
113267,140,5,854,1,1,0,0,2014,5,23,23197
476461,471,4,591,1,1,0,0,2013,11,21,21473
189850,433,3,538,1,0,0,0,2014,3,12,19519
231611,27,5,942,1,0,0,0,2014,12,12,25495
602403,1096,6,705,1,0,0,0,2015,2,28,20433
603535,240,4,410,1,0,0,0,2014,9,11,24751
655115,49,5,518,1,0,0,1,2013,12,27,30283
639450,19,4,683,1,1,0,1,2014,8,7,24253
258229,703,1,342,1,0,0,0,2014,10,27,14476
613044,154,4,828,1,1,0,1,2014,9,4,26780
525333,143,7,0,0,0,0,0,2014,3,23,0
418413,10,6,575,1,0,0,0,2013,12,14,24156
412294,190,5,582,1,0,0,1,2013,5,24,23827
143402,299,7,230,1,0,0,0,2014,4,20,25422
563848,926,7,0,0,0,0,0,2015,2,1,89
267980,441,4,603,1,0,0,0,2014,8,28,20016
334305,47,7,0,0,0,0,0,2014,8,31,0
109976,453,4,818,1,0,0,1,2013,4,4,21605
10641,1033,3,1221,1,1,0,1,2013,6,19,24338
30880,844,4,694,1,0,0,1,2013,10,31,24600
38460,345,2,481,1,0,0,0,2015,6,23,21027
286437,755,1,729,1,0,0,0,2014,1,27,18972
416875,1008,6,635,1,0,0,0,2015,6,27,20788
267493,763,6,710,1,0,0,0,2014,10,4,12274
461797,808,2,544,1,0,0,0,2014,3,25,23201
662684,818,5,544,1,0,0,1,2014,4,25,22973
301586,705,6,641,1,0,0,0,2013,1,5,14880
650409,209,7,118,1,0,0,0,2015,3,22,31532
456417,252,1,673,1,0,0,0,2015,5,11,27222
45411,502,3,1708,1,1,0,0,2013,3,6,25454
567786,428,3,550,1,1,0,1,2015,4,1,23548
199507,788,2,1974,1,1,0,0,2014,12,2,30614
538966,320,5,1751,1,0,0,0,2015,6,26,20593
432389,472,4,598,1,0,0,1,2013,6,27,19759
114947,1016,2,485,1,0,0,1,2015,4,7,22997
216417,500,4,292,1,1,0,1,2014,3,6,24639
573762,1023,2,644,1,1,0,0,2013,4,9,24015
53458,62,1,323,1,1,0,0,2013,4,29,32674
354568,741,2,1456,1,0,0,1,2014,12,23,20953
317329,334,1,613,1,1,0,0,2014,10,20,20947
357633,106,6,501,1,0,0,0,2013,7,27,23080
129423,848,5,705,1,1,0,0,2015,7,3,23931
389252,103,3,386,1,1,0,1,2014,2,5,23482
7634,24,5,791,1,1,0,1,2013,10,25,23243
693226,564,6,479,1,0,0,0,2013,11,23,19173
452191,1107,6,598,1,0,0,0,2014,3,22,19699
592919,321,2,512,1,1,0,0,2013,4,23,21713
34910,421,5,1220,1,1,0,0,2013,6,21,21353
487383,237,5,612,1,0,0,0,2015,6,12,24465
343820,1046,5,641,1,0,0,0,2014,4,25,20509
79125,1017,6,608,1,0,0,0,2013,7,27,22494
327496,231,1,453,1,1,0,0,2014,3,17,28701
352294,522,2,600,1,1,0,0,2013,1,22,25186
662426,701,6,638,1,0,0,0,2015,6,27,20042
502891,1053,2,840,1,0,0,1,2013,5,21,20524
105764,850,4,687,1,1,0,0,2013,2,21,21878
279653,22,1,678,1,1,0,1,2013,9,9,23412
572999,257,5,596,1,1,0,0,2014,5,23,22883
294917,846,7,0,0,0,0,0,2014,2,2,116
397093,975,1,760,1,0,0,0,2013,9,16,18254
344438,109,6,536,1,0,0,0,2014,2,22,23040
387090,210,7,0,0,0,0,0,2013,9,22,0
468480,648,6,638,1,0,0,0,2014,7,12,17985
341264,472,7,0,0,0,0,0,2014,6,29,0
107904,1049,3,684,1,1,0,0,2015,3,18,20266
263976,383,7,0,0,0,0,0,2014,3,30,29
161349,335,4,2196,1,0,0,0,2015,4,23,18435
286371,714,5,0,0,0,1,0,2013,11,1,213
408544,394,2,629,1,1,0,0,2013,6,18,22248
528969,882,3,805,1,1,0,0,2015,5,6,20933
217557,789,7,0,0,0,0,0,2013,3,10,0
686143,429,1,448,1,1,0,0,2013,1,21,22475
578601,70,6,658,1,0,0,0,2013,8,31,22790
658945,744,2,940,1,1,0,0,2013,7,16,16742
182901,1074,3,455,1,0,0,0,2014,1,15,20076
95387,791,7,0,0,0,0,0,2014,4,27,0
341404,1017,5,802,1,0,0,0,2015,4,24,22245
221174,308,2,816,1,0,0,0,2013,2,26,22285
374758,357,2,1166,1,1,0,0,2014,10,7,21250
431268,270,2,868,1,0,0,1,2013,6,25,20555
532310,589,1,744,1,1,0,0,2014,7,14,21475
402847,863,2,1224,1,1,0,0,2015,6,2,23299
271516,451,6,505,1,0,0,1,2013,7,6,19765
459669,132,5,552,1,0,0,0,2013,5,10,24119
363167,384,2,1076,1,0,0,0,2015,3,24,21188
604128,650,4,560,1,1,0,0,2013,10,10,16802
363952,390,6,1102,1,0,0,0,2014,11,1,22999
261250,914,7,0,0,0,0,0,2013,6,9,6
116577,978,2,1096,1,1,0,0,2014,11,25,20953
195736,208,4,485,1,1,0,1,2013,8,1,25480
240359,546,1,1834,1,1,0,1,2014,10,20,24552
619540,917,6,503,1,0,0,0,2013,7,20,19700
470111,973,2,1155,1,1,0,1,2015,3,31,23777
562193,198,6,112,1,0,0,0,2013,6,15,22673
414051,953,7,0,0,0,0,0,2013,3,24,36
149077,105,5,558,1,1,0,0,2014,7,4,23971
43543,61,3,576,1,1,0,0,2015,1,14,33013
656465,1032,3,788,1,0,0,0,2015,3,25,23283
494727,194,7,0,0,0,0,0,2013,12,15,0
170442,319,7,0,0,0,0,0,2015,1,25,39
635973,375,6,688,1,0,0,0,2013,6,15,19345
691539,47,6,721,1,0,0,0,2014,6,28,24661
91527,73,5,436,1,0,0,0,2013,9,6,22946
56348,233,6,918,1,0,0,0,2014,2,8,26016
96589,300,2,918,1,1,0,0,2015,5,5,21134
157267,504,6,786,1,0,0,1,2014,9,6,23439
155374,735,4,464,1,0,0,1,2015,2,12,14522
30349,899,1,562,1,0,0,0,2014,6,23,19987
628635,346,6,417,1,0,0,0,2013,9,14,23097
264324,339,6,564,1,0,0,0,2014,10,25,20863
262764,583,2,510,1,1,0,0,2013,11,19,18848
263521,349,7,0,0,0,0,0,2013,8,4,41
655368,358,6,1155,1,0,0,0,2013,2,9,20685
678595,272,2,770,1,1,0,0,2013,4,9,20792
386082,444,3,1206,1,1,0,0,2014,3,19,20269
580450,1108,7,0,0,0,0,0,2013,5,19,0
392613,1035,3,578,1,0,0,0,2013,12,11,26374
227279,189,7,0,0,0,0,0,2014,6,29,206
321683,20,7,0,0,0,0,0,2013,11,3,0
233819,697,1,1324,1,1,0,0,2014,9,1,22848
441096,753,7,0,0,0,0,0,2014,11,9,42
315160,692,1,0,0,0,2,1,2014,4,21,113
215748,506,4,916,1,1,0,0,2014,7,3,25159
28646,94,6,527,1,0,0,0,2013,11,16,26000
39775,203,5,951,1,1,0,1,2014,8,1,25195
642894,215,3,379,1,0,0,1,2013,5,22,24638
7113,265,3,530,1,1,0,0,2013,8,28,24811
263946,1049,2,652,1,0,0,1,2014,6,10,20149
290484,206,2,1145,1,1,0,0,2014,9,30,25654
247905,426,7,0,0,0,0,0,2015,6,7,117
160862,179,1,891,1,0,0,0,2014,3,10,27558
316610,536,5,893,1,0,0,0,2013,10,18,21325
190570,330,4,0,0,1,1,0,2013,5,30,0
616323,952,5,607,1,1,0,0,2015,3,6,23300
185751,112,7,0,0,0,0,0,2013,1,27,0
323915,772,7,0,0,0,0,0,2013,2,17,0
208996,312,4,458,1,0,0,1,2014,8,28,21159
202323,387,5,1028,1,0,0,0,2013,5,24,20856
223107,970,2,469,1,0,0,0,2013,2,26,20547
255960,25,1,1529,1,0,0,0,2015,2,23,27584
74869,52,4,586,1,1,0,0,2014,1,23,33574
597760,553,1,694,1,1,0,0,2014,7,28,24083
592116,882,5,749,1,0,0,0,2015,4,24,19823
385429,1054,1,764,1,1,0,1,2013,4,8,22193
494596,534,4,653,1,1,0,0,2015,7,30,22782
31684,645,2,1515,1,1,0,1,2014,6,17,18820
529118,603,6,753,1,0,0,0,2014,8,9,17646
397074,417,6,690,1,0,0,0,2014,5,3,21173
302433,995,6,673,1,0,0,0,2015,6,27,23430
516415,832,3,418,1,0,0,1,2013,10,16,20680
672541,224,7,0,0,0,0,0,2014,9,7,0
137212,254,5,265,1,1,0,0,2014,7,18,22334
385920,247,1,954,1,1,0,1,2013,7,29,25194
306587,587,2,601,1,1,0,0,2013,4,9,19010
72798,407,2,280,1,1,0,1,2013,8,13,20147
224988,1035,2,583,1,0,0,0,2013,1,29,24587
429351,922,7,0,0,0,0,0,2013,4,28,2
283640,721,4,678,1,1,0,0,2015,6,18,12860
379907,1110,6,381,1,0,0,0,2013,10,26,21055
459864,404,7,0,0,0,0,0,2013,3,31,11
317851,238,7,0,0,0,0,0,2015,5,17,13
9750,191,2,861,1,1,0,1,2015,6,2,26032
464248,1071,3,628,1,0,0,1,2013,7,10,19152
239889,1046,1,0,0,0,1,0,2014,6,9,208
414760,430,4,649,1,0,0,0,2013,9,19,18550
438198,665,2,1295,1,0,0,0,2014,4,8,15640
610935,223,5,777,1,1,0,1,2014,2,21,25494
436621,377,4,994,1,0,0,0,2015,2,12,20040
293090,1067,6,448,1,0,0,0,2013,8,3,21923
80529,1111,4,381,1,0,0,0,2015,4,23,21557
497114,10,4,588,1,0,0,1,2014,1,30,24767
419302,735,1,456,1,0,0,0,2014,10,13,14152
628608,554,6,432,1,0,0,0,2015,7,4,22013
151958,1081,1,1257,1,1,0,0,2013,11,18,20657
376352,994,5,447,1,1,0,1,2015,7,17,23883
617644,431,5,1130,1,1,0,0,2014,1,10,19998
58631,674,4,814,1,0,0,0,2013,1,17,14686
395058,1092,2,1156,1,1,0,1,2013,5,28,17833
514034,544,3,1460,1,0,0,1,2014,7,23,19769
377570,859,2,640,1,0,0,1,2013,10,29,19890
159648,677,4,652,1,0,0,1,2014,1,2,13332
358917,400,7,0,0,0,0,0,2014,10,19,0
393043,176,5,0,0,1,1,0,2014,10,3,0
447480,554,1,592,1,1,0,0,2014,1,6,24619
78071,118,6,678,1,0,0,0,2014,2,8,22432
563609,330,6,458,1,0,0,0,2014,5,3,19009
345266,1059,4,1112,1,0,0,0,2013,11,28,21092
174637,219,2,499,1,1,0,0,2013,10,8,24595
4684,1028,3,416,1,0,0,1,2014,12,24,24911
353014,460,3,285,1,0,0,0,2014,9,24,20068
492415,595,1,1544,1,0,0,1,2013,7,22,18590
696726,361,6,728,1,0,0,0,2013,3,9,20685
385536,68,7,0,0,0,0,0,2013,7,21,27
652609,542,5,638,1,1,0,0,2014,1,10,21822
351792,297,6,547,1,0,0,0,2015,4,25,18952
82233,292,4,835,1,1,0,0,2014,2,20,21609
230472,880,3,859,1,1,0,0,2014,4,2,21241
212738,761,5,957,1,1,0,1,2013,7,19,9618
510393,1027,6,1368,1,0,0,0,2014,3,15,21966
36957,40,1,800,1,1,0,0,2013,5,27,26882
274538,384,1,1361,1,1,0,0,2014,3,17,23875
6196,696,3,991,1,1,0,0,2014,2,19,18692
32761,159,3,592,1,0,0,0,2013,7,24,25204
118901,778,7,0,0,0,0,0,2013,7,21,0
240540,410,3,979,1,1,0,0,2014,7,2,21013
152720,137,3,1088,1,1,0,1,2014,4,16,24647
22180,277,4,491,1,1,0,0,2013,4,25,22776
300270,299,1,576,1,1,0,0,2013,2,4,23741
293856,882,5,839,1,1,0,0,2015,1,9,20842
513858,761,3,1045,1,1,0,0,2014,11,12,10571
230575,507,4,550,1,0,0,0,2014,3,13,24116
256324,480,2,687,1,1,0,0,2013,10,22,22400
384794,1100,7,0,0,0,0,0,2013,10,20,0
378241,253,1,0,0,0,1,0,2015,5,25,366
157611,424,7,0,0,0,0,0,2015,5,24,0
574973,197,3,841,1,1,0,0,2014,2,19,24655
663503,510,4,886,1,1,0,0,2014,3,20,24642
202126,751,1,0,0,0,1,0,2013,5,20,83
583835,212,2,496,1,1,0,0,2013,9,24,25916
697907,128,6,632,1,0,0,0,2015,3,14,21887
540011,499,4,768,1,1,0,0,2013,9,12,23444
535355,536,2,978,1,1,0,0,2015,5,5,23370
545582,1000,3,0,0,1,1,0,2013,5,1,232
224226,398,2,667,1,1,0,0,2014,6,3,24349
211102,1084,4,786,1,1,0,1,2015,7,30,22553
176759,668,1,1450,1,1,0,0,2014,4,28,17677
478463,425,7,0,0,0,0,0,2013,8,18,0
446000,766,4,0,0,1,1,1,2014,6,19,0
133833,971,6,1078,1,0,0,0,2014,12,6,23437
209508,1037,6,769,1,0,0,0,2014,10,11,21561
516350,622,4,416,1,0,0,0,2013,4,18,15825
177759,1042,1,662,1,1,0,0,2013,1,21,21322
260286,668,5,1225,1,1,0,0,2015,2,20,16823
632096,141,5,577,1,1,0,0,2015,5,22,23396
95000,673,6,588,1,0,0,0,2015,4,18,15982
55271,968,5,996,1,1,0,0,2014,3,7,21118
105954,425,5,492,1,0,0,1,2015,4,10,18612
170343,946,2,532,1,0,0,0,2013,2,26,15823
69497,91,4,0,0,1,1,0,2014,5,1,0
297397,846,1,772,1,0,0,0,2015,5,11,24239
230369,1029,7,0,0,0,0,0,2014,11,30,29
517181,393,5,607,1,1,0,1,2013,8,2,21715
634806,559,7,0,0,0,0,0,2013,1,20,0
668500,768,5,1241,1,0,0,0,2014,9,26,9951
440164,290,5,803,1,1,0,0,2014,7,4,22010
108086,609,6,328,1,0,0,0,2015,3,28,20186
11059,81,2,587,1,1,0,0,2014,4,1,29836
158593,16,2,1028,1,1,0,0,2015,3,17,24571
475119,673,4,705,1,1,0,0,2014,6,5,15751
467541,164,6,394,1,0,0,0,2013,1,26,22659
27904,875,3,464,1,1,0,1,2014,9,3,22268
207368,486,3,540,1,1,0,0,2015,1,7,23842
443565,321,5,665,1,1,0,0,2013,6,21,21539
476203,233,1,1173,1,1,0,1,2013,3,25,29201
657924,331,7,0,0,0,0,0,2014,2,23,0
261787,651,2,1111,1,1,0,0,2013,10,8,16209
55506,1059,4,0,0,0,1,1,2015,5,14,257
450189,114,5,657,1,0,0,0,2013,11,29,26244
221419,781,6,338,1,0,0,0,2015,6,6,26078
20154,725,1,587,1,0,0,0,2014,7,7,15754
251619,788,1,2435,1,1,0,0,2014,6,30,30828
704491,845,5,436,1,1,0,0,2014,7,4,22299
210155,160,4,540,1,1,0,0,2013,6,20,25457
222236,443,7,0,0,0,0,0,2014,9,21,0
387376,786,1,734,1,1,0,0,2014,7,14,29103
541699,254,2,271,1,1,0,0,2015,1,27,23710
